business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,200704858,WAKE llc,06-03-2020 01:55,2020,1930638674,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAA8,38425.77,
U001,100006311,QUALITY C corporation,04-04-2020 23:45,2020,1930594023,02-03-2020,17-03-2020 00:00,02-03-2020 00:00,NAA8,21011.32,16-30
U001,200724999,GILSTE in,26-05-2020 16:33,2020,1930856091,06-05-2020,16-05-2020 00:00,06-05-2020 00:00,NA10,51663.6,0-15
U001,200794332,COST systems,01-06-2020 06:14,2020,1930860158,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAAX,2147.92,0-15
U001,200936373,SUPE llc,18-04-2020 21:21,2020,1930759623,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAA8,4367.85,
U001,200769623,WAL-MAR in,12-05-2020 18:28,2020,1930783324,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAH4,2245.96,0-15
U001,200726979,BJ'S  corporation,06-05-2020 06:14,2020,1930779977,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,132.72,0-15
U001,200772670,ASSOCIAT corp,19-05-2020 04:48,2020,1930875984,07-05-2020,22-05-2020 00:00,07-05-2020 00:00,NAU5,61.54,
U001,200705742,DOT llc,20-03-2020 16:04,2020,1930592416,03-03-2020,23-03-2020 00:00,03-03-2020 00:00,NAD1,2259.39,
U001,200048886,SHERWO trust,21-05-2020 12:43,2020,1930720329,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAA8,65216.88,31-45
U001,200769623,WAL-MAR corp,17-04-2020 22:19,2020,1930684081,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAH4,661.11,0-15
CA02,140104440,SO co,01-05-2020 08:38,2020,2960626295,07-04-2020,24-04-2020 00:00,14-04-2020 00:00,CA10,1578.353,0-15
U001,200744019,TARG us,07-05-2020 05:45,2020,1930764319,09-04-2020,24-04-2020 00:00,09-04-2020 00:00,NAA8,1286.64,0-15
U001,200769623,WAL-MAR corp,25-04-2020 03:07,2020,1930738912,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAH4,30717.09,0-15
U001,200737918,W LEE  foundation,10-04-2020 03:07,2020,1930566678,27-02-2020,13-03-2020 00:00,27-02-2020 00:00,NAA8,19622.87,16-30
U001,200793513,KROGER corp,01-06-2020 09:36,2020,1930862240,06-05-2020,21-05-2020 00:00,06-05-2020 00:00,NAA8,35070.4,0-15
U001,200794332,COST corp,03-04-2020 07:26,2020,1930577121,27-02-2020,13-03-2020 00:00,27-02-2020 00:00,NAAX,77650.17,16-30
U001,200706844,WINC ,17-04-2020 13:55,2020,1930709450,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAA8,37690.54,0-15
U001,200769623,WAL-MAR in,23-05-2020 06:00,2020,1930855580,04-05-2020,19-05-2020 00:00,04-05-2020 00:00,NAH4,62256.53,0-15
U001,200769623,WAL-MAR llc,27-03-2020 00:28,2020,1930617193,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAH4,8030.65,0-15
U001,200748108,KROGER us,16-03-2020 15:36,2020,1930576155,27-02-2020,13-03-2020 00:00,27-02-2020 00:00,NAA8,82144.32,0-15
U001,200705742,DOT associates,09-05-2020 05:16,2020,1930798027,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAA8,19783.03,0-15
U001,200782001,GORDO ,20-04-2020 06:57,2020,1930652437,20-03-2020,21-04-2020 00:00,20-03-2020 00:00,NA32,9955.26,
U001,200646464,CUSTOMI ,13-06-2020 06:28,2020,1930821728,29-04-2020,14-05-2020 00:00,29-04-2020 00:00,NAA8,5191.22,31-45
U001,200780383,MEIJ corporation,02-05-2020 11:45,2020,1930685647,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,50431.16,16-30
U001,200769623,WAL-MAR llc,01-04-2020 00:43,2020,1930650597,15-03-2020,30-03-2020 00:00,15-03-2020 00:00,NAH4,57169.62,0-15
U001,200769623,WAL-MAR trust,18-05-2020 02:52,2020,1930803365,20-04-2020,05-05-2020 00:00,20-04-2020 00:00,NAH4,3764.06,0-15
U001,200769623,WAL-MAR in,10-05-2020 03:50,2020,1930793239,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAH4,4797.54,0-15
U001,200768357,MARC associates,14-04-2020 00:00,2020,1930571290,27-02-2020,13-03-2020 00:00,27-02-2020 00:00,NAA8,12862.73,31-45
CA02,140105686,SYSC trust,07-05-2020 20:52,2020,2960628711,14-04-2020,02-05-2020 00:00,22-04-2020 00:00,CA10,76747.986,0-15
U001,200769623,WAL-MAR systems,01-05-2020 05:16,2020,1930745474,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAH4,4272.16,0-15
U001,200915438,GROC associates,12-03-2020 17:31,2020,1930582804,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,18658,
U001,200759878,SA in,19-03-2020 16:04,2020,1930584949,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAH4,11288.12,0-15
U001,200793513,KROGER trust,19-04-2020 16:19,2020,1930758531,07-04-2020,22-04-2020 00:00,07-04-2020 00:00,NAA8,82194.72,
U001,200722444,PERFOR us,26-04-2020 19:40,2020,1930687611,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAA8,19624.65,16-30
U001,200644313,DAVISCO ,15-05-2020 03:36,2020,1930764675,08-04-2020,18-04-2020 00:00,08-04-2020 00:00,NA10,3761,16-30
U001,200769623,WAL-MAR corp,14-04-2020 03:50,2020,1930654784,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAH4,14709.83,0-15
U001,200704858,WAKE us,04-06-2020 20:52,2020,1930704194,26-03-2020,30-05-2020 00:00,26-03-2020 00:00,NAGD,6101.57,0-15
U001,200936373,SUPE associates,18-05-2020 00:00,2020,1930809723,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,19622.83,0-15
U001,200769623,WAL-MAR in,15-04-2020 18:00,2020,1930671027,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAH4,12880.97,0-15
CA02,140105785,SHOPPE corp,25-05-2020 04:19,2020,2960630938,27-04-2020,15-05-2020 00:00,05-05-2020 00:00,CA10,18594.87,0-15
U001,200782207,FORT corporation,15-05-2020 06:28,2020,1930706320,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAA8,28443.71,31-45
U001,200723794,MID MO trust,26-03-2020 20:52,2020,1930589653,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,140583.68,0-15
CA02,140104409,LOB foundation,17-05-2020 08:52,2020,2960631183,01-05-2020,14-05-2020 00:00,04-05-2020 00:00,CA10,50272.614,0-15
U001,200769623,WAL-MAR systems,28-04-2020 21:50,2020,1930726616,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAH4,13615.23,0-15
U001,100043892,IN-N llc,12-04-2020 06:57,2020,1930716110,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAA8,17880.6,
CA02,140106408,WAL-M associates,13-04-2020 11:45,2020,2960620535,12-03-2020,23-03-2020 00:00,13-03-2020 00:00,CA10,1358.168,16-30
CA02,140104429,COSTCO in,18-04-2020 11:16,2020,2960625189,04-04-2020,16-04-2020 00:00,06-04-2020 00:00,CA10,107108.652,0-15
U001,200772670,ASSOCIAT co,22-05-2020 00:28,2020,1930806474,20-04-2020,05-05-2020 00:00,20-04-2020 00:00,NAU5,50549.21,16-30
U001,200704858,WAKE foundation,29-02-2020 21:50,2020,1930593406,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,162625.39,
U001,CCU013,KRAFT F systems,02-04-2020 23:45,2020,1930586266,06-03-2020,06-03-2020 00:00,06-03-2020 00:00,NAX2,2905.21,16-30
CA02,100030194,AMAZO trust,21-05-2020 13:12,2020,2960632811,03-05-2020,14-05-2020 00:00,04-05-2020 00:00,CA10,35203.903,0-15
U001,200418007,AM associates,08-05-2020 18:43,2020,1930751837,07-04-2020,22-04-2020 00:00,07-04-2020 00:00,NAA8,7317.94,16-30
U001,200148860,DOLLA associates,06-05-2020 14:38,2020,1930686813,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,9525.6,16-30
U001,200744019,TARG us,19-04-2020 10:33,2020,1930695857,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAA8,12126.98,0-15
U001,200772670,ASSOCIAT co,01-06-2020 00:28,2020,1930609701,05-03-2020,09-05-2020 00:00,05-03-2020 00:00,NAGD,2229.54,16-30
U001,200756072,REINHA ,10-05-2020 19:26,2020,1930856625,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAA8,19027.72,
U001,200148860,DOLLA associates,01-05-2020 03:21,2020,1930664319,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAA8,54091.56,16-30
U001,200759878,SA llc,02-05-2020 21:07,2020,1930774061,09-04-2020,24-04-2020 00:00,09-04-2020 00:00,NAH4,33563.72,0-15
U001,200769623,WAL-MAR llc,15-05-2020 15:21,2020,1930845068,02-05-2020,17-05-2020 00:00,02-05-2020 00:00,NAH4,45797.06,
U001,200712187,SPAR systems,24-03-2020 10:48,2020,1930670550,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAA8,33761.7,
CA02,100034823,ZARCO trust,13-04-2020 07:55,2020,2960618799,07-03-2020,19-03-2020 00:00,09-03-2020 00:00,CA10,8291.045,16-30
U001,200764795,SYSCO  associates,02-06-2020 08:24,2020,1930830391,27-04-2020,12-05-2020 00:00,27-04-2020 00:00,NAA8,23682.49,16-30
U001,200418007,AM co,29-06-2020 13:26,2020,1930718292,30-03-2020,03-06-2020 00:00,30-03-2020 00:00,NAGD,136.8,16-30
CA02,140104340,COLABOR  systems,14-05-2020 12:00,2020,2960633114,04-05-2020,15-05-2020 00:00,05-05-2020 00:00,CA10,1573.915,
U001,200769623,WAL-MAR systems,19-04-2020 18:00,2020,1930686113,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAH4,13312.88,0-15
U001,200769623,WAL-MAR co,09-05-2020 03:21,2020,1930797116,17-04-2020,02-05-2020 00:00,17-04-2020 00:00,NAH4,13578.12,0-15
U001,200769623,WAL-MAR llc,19-05-2020 18:43,2020,1930860629,06-05-2020,21-05-2020 00:00,06-05-2020 00:00,NAH4,38749.75,
CA02,140104409,LOB llc,16-05-2020 19:12,2020,2960630774,01-05-2020,21-05-2020 00:00,11-05-2020 00:00,CA10,63987.273,
U001,200820380,SMITH'S us,29-03-2020 00:28,2020,1930653019,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAA8,67018.26,
U001,200769623,WAL-MAR corp,21-03-2020 14:38,2020,1930580859,29-02-2020,15-03-2020 00:00,29-02-2020 00:00,NAH4,48063.69,0-15
U001,200794332,COST corp,23-05-2020 13:55,2020,1930785237,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAAX,42776.43,16-30
U001,200772670,ASSOCIAT corporation,06-05-2020 08:52,2020,1930714791,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAU5,43031.97,16-30
U001,200707822,PUBLI associates,06-05-2020 02:52,2020,1930779028,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,18930.72,0-15
U001,200711029,WEGMAN in,01-05-2020 04:33,2020,1930838655,29-04-2020,14-05-2020 00:00,29-04-2020 00:00,NAA8,27025.38,
U001,200726979,BJ'S  systems,16-04-2020 06:00,2020,1930686402,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,717.8,0-15
U001,200769623,WAL-MAR us,02-06-2020 08:09,2020,1930885106,12-05-2020,27-05-2020 00:00,12-05-2020 00:00,NAH4,23286.6,0-15
U001,200803720,DEC us,08-04-2020 15:07,2020,1930772821,10-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,4024.52,
U001,200769623,WAL-MAR systems,28-05-2020 09:36,2020,1930842513,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAH4,264.71,0-15
U001,200762301,C&S WH corporation,27-03-2020 19:40,2020,1930621738,09-03-2020,24-03-2020 00:00,09-03-2020 00:00,NAC6,6272.47,0-15
U001,200729942,SA co,06-05-2020 21:36,2020,1930781991,13-04-2020,28-04-2020 00:00,13-04-2020 00:00,NAA8,13149.34,0-15
U001,200772670,ASSOCIAT systems,11-05-2020 08:52,2020,1930740309,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAU5,67095.39,16-30
U001,200769623,WAL-MAR foundation,29-04-2020 01:12,2020,1930723641,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAH4,2352.97,16-30
U001,200769623,WAL-MAR llc,18-05-2020 11:16,2020,1930854758,04-05-2020,19-05-2020 00:00,04-05-2020 00:00,NAH4,1494.09,
CA02,140104249,SOB in,12-05-2020 04:19,2020,2960625094,31-03-2020,19-04-2020 00:00,09-04-2020 00:00,CA10,28017.213,16-30
U001,100044041,DEF. F us,26-02-2020 01:26,2020,1930753851,06-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,1911.8,
U001,200729942,SA associates,07-05-2020 19:26,2020,1930790988,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,825.04,0-15
U001,200769623,WAL-MAR in,28-03-2020 15:36,2020,1930585135,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAH4,2373.96,0-15
U001,200772670,ASSOCIAT trust,22-04-2020 09:36,2020,1930623442,09-03-2020,24-03-2020 00:00,09-03-2020 00:00,NAU5,62483.28,16-30
U013,140103713,PRIM corporation,02-07-2020 13:55,2020,1991839652,01-03-2020,31-03-2020 00:00,01-03-2020 00:00,NAVE,919.1,Greatar than 60
U001,200759878,SA corp,12-05-2020 18:57,2020,1930765593,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAH4,36758.32,16-30
U001,200726979,BJ'S  trust,05-05-2020 11:31,2020,1930793306,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,398.9,0-15
U001,200776463,KROGE trust,15-03-2020 12:00,2020,1930611901,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,109732.89,
U001,200726979,BJ'S  corp,27-05-2020 00:28,2020,1930827817,26-04-2020,11-05-2020 00:00,26-04-2020 00:00,NAA8,250.09,16-30
U001,200769623,WAL-MAR llc,15-04-2020 21:50,2020,1930704002,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAH4,41455.04,0-15
U001,200769623,WAL-MAR llc,08-04-2020 23:31,2020,1930660604,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAH4,17267.66,0-15
CA02,140104423,METRO  trust,07-04-2020 07:55,2020,2960623185,23-03-2020,05-04-2020 00:00,26-03-2020 00:00,CA10,161025.865,0-15
U001,200769623,WAL-MAR associates,29-03-2020 17:31,2020,1930614011,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAH4,72768.15,0-15
U001,200769623,WAL-MAR us,14-04-2020 00:57,2020,1930665599,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAH4,31240.8,0-15
U013,140103400,FOST associates,07-06-2020 09:07,2020,1991841605,22-03-2020,21-04-2020 00:00,22-03-2020 00:00,NAVE,10285.65,46-60
U001,200861551,MRS GR systems,06-03-2020 17:31,2020,1930571909,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,13179.78,
U001,100031704,DELHAIZE llc,30-05-2020 05:16,2020,1930847392,04-05-2020,19-05-2020 00:00,04-05-2020 00:00,NAA8,48756.64,0-15
U001,200020431,DEC llc,03-04-2020 02:09,2020,1930767838,09-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,19949.52,
U001,200779906,BOZZU ,25-04-2020 13:12,2020,1930787996,14-04-2020,29-04-2020 00:00,14-04-2020 00:00,NAA8,58562.54,
U001,200020431,DEC ,17-03-2020 08:38,2020,1930598590,04-03-2020,24-03-2020 00:00,01-03-2020 00:00,NAM4,425.76,
U001,200747369,SCHNU corp,28-04-2020 11:16,2020,1930756349,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAA8,64215.67,0-15
U001,200881076,ALBERT associates,09-05-2020 12:43,2020,1930745626,05-04-2020,20-04-2020 00:00,05-04-2020 00:00,NAA8,8331.33,16-30
U013,100053554,SYSTEMS foundation,28-06-2020 06:43,2020,1991841922,28-03-2020,27-04-2020 00:00,28-03-2020 00:00,NAVE,6820.2,Greatar than 60
CA02,140106408,WAL-M us,05-05-2020 17:31,2020,2960622239,24-03-2020,03-04-2020 00:00,24-03-2020 00:00,CA10,41054.377,31-45
U001,200744019,TARG us,08-04-2020 08:24,2020,1930654828,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAA8,1103.63,0-15
U001,200794332,COST us,24-05-2020 04:48,2020,1930879313,08-05-2020,23-05-2020 00:00,08-05-2020 00:00,NAAX,4107.44,0-15
U001,200769623,WAL-MAR llc,12-04-2020 06:57,2020,1930683962,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAH4,3148.33,0-15
U001,200783609,PROFIC corporation,02-04-2020 05:45,2020,1930575278,02-03-2020,22-03-2020 00:00,02-03-2020 00:00,NAD1,9066.24,0-15
U001,200793830,M foundation,30-03-2020 16:48,2020,1930666770,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAA8,1857.22,
U001,200731999,UNITED  co,21-04-2020 22:48,2020,1930624855,13-03-2020,02-04-2020 00:00,13-03-2020 00:00,NAD1,39721.13,16-30
U001,100031704,DELHAIZE corporation,31-03-2020 23:16,2020,1930652871,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAA8,11219.44,
U001,200936373,SUPE corp,23-03-2020 04:19,2020,1930653388,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAA8,101500.28,
U001,200777735,NASH  llc,17-04-2020 23:31,2020,1930699681,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAA8,63075.15,0-15
U001,200793830,M systems,04-03-2020 02:38,2020,1930645777,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAA8,85978.01,
U001,200726979,BJ'S  ,05-04-2020 09:36,2020,1930593383,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,298.36,16-30
U001,200735528,ASSOCIA us,29-04-2020 07:12,2020,1930674250,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAA8,37001.21,16-30
U001,200040366,RASTEL associates,09-05-2020 11:45,2020,1930727967,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAA8,30335.9,16-30
U001,200705742,DOT co,12-04-2020 04:33,2020,1930708460,26-03-2020,15-04-2020 00:00,26-03-2020 00:00,NAD1,31419.18,
U001,200704045,RA llc,01-05-2020 15:36,2020,1930774849,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAA8,21084.68,0-15
U001,200759878,SA ,02-04-2020 23:45,2020,1930670504,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAH4,42241.11,
U001,200729290,KROGER llc,20-05-2020 16:04,2020,1930809990,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,92136.44,0-15
U001,200707822,PUBLI corporation,20-04-2020 03:36,2020,1930717621,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAA8,109603.32,0-15
U001,200762301,C&S WH corporation,11-05-2020 11:02,2020,1930809084,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAC6,96919.94,0-15
U001,200759878,SA in,12-04-2020 16:33,2020,1930709408,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAH4,28283.99,0-15
U001,200826820,C H G foundation,06-04-2020 22:19,2020,1930615458,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,6693.8,16-30
U001,100058056,SIMPLO corp,18-04-2020 19:26,2020,1930881136,08-05-2020,23-05-2020 00:00,08-05-2020 00:00,NAA8,176025.6,
U001,200759878,SA llc,02-04-2020 15:50,2020,1930647338,14-03-2020,29-03-2020 00:00,14-03-2020 00:00,NAH4,36629.91,0-15
U001,200399141,HEARTHSI associates,11-05-2020 11:45,2020,1930623227,11-03-2020,10-05-2020 00:00,11-03-2020 00:00,NAVQ,52056.1,0-15
U001,CCU013,KRAFT F us,02-04-2020 20:24,2020,1930652379,18-03-2020,18-03-2020 00:00,18-03-2020 00:00,NAX2,1202.88,16-30
U001,200769623,WAL-MAR in,15-04-2020 18:00,2020,1930670548,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAH4,2400.24,0-15
U001,200230690,DECA associates,01-05-2020 21:36,2020,1930856146,04-05-2020,11-05-2020 00:00,01-05-2020 00:00,NAM2,11600,
U001,200799367,MCL trust,26-04-2020 18:57,2020,1930784057,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,1742.72,
U001,200762301,C&S WH corp,20-05-2020 15:07,2020,1930855871,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAC6,3416.4,0-15
U001,200707822,PUBLI llc,04-05-2020 00:43,2020,1930794815,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAA8,116050.97,0-15
U001,200761734,H E BUT associates,09-05-2020 14:52,2020,1930849406,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAA8,54400.61,
U001,200418007,AM systems,02-06-2020 04:04,2020,1930646921,18-03-2020,22-05-2020 00:00,18-03-2020 00:00,NAGD,1982.4,0-15
U001,200705742,DOT llc,01-05-2020 14:24,2020,1930702274,26-03-2020,29-04-2020 00:00,26-03-2020 00:00,NAAW,2582.4,0-15
U001,200777735,NASH  ,16-05-2020 12:00,2020,1930843626,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,77135.14,0-15
CA02,140104409,LOB corporation,19-03-2020 22:48,2020,2960618650,08-03-2020,19-03-2020 00:00,09-03-2020 00:00,CA10,123295.018,0-15
U001,100031704,DELHAIZE ,03-05-2020 16:19,2020,1930799992,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAA8,16738.37,
U001,200769623,WAL-MAR llc,27-03-2020 07:26,2020,1930611616,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAH4,6313.92,0-15
U001,200707822,PUBLI trust,21-04-2020 08:52,2020,1930717565,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAA8,42398.16,0-15
U001,200794332,COST us,23-05-2020 14:52,2020,1930857183,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAAX,879.31,0-15
CA02,140104429,COSTCO trust,27-05-2020 00:14,2020,2960631120,28-04-2020,10-05-2020 00:00,30-04-2020 00:00,CA10,2390.094,16-30
U001,200739534,OK foundation,03-04-2020 00:43,2020,1930637116,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAA8,85982.53,0-15
U001,100001196,DOLLAR trust,26-05-2020 00:14,2020,1930820686,24-04-2020,09-05-2020 00:00,24-04-2020 00:00,NAA8,45157.12,16-30
U001,200936373,SUPE corporation,07-05-2020 02:38,2020,1930628038,10-03-2020,14-05-2020 00:00,10-03-2020 00:00,NAGD,15179.54,
U001,200704858,WAKE systems,03-04-2020 22:48,2020,1930655672,17-03-2020,01-04-2020 00:00,17-03-2020 00:00,NAA8,39700.8,0-15
U001,200744496,NORT ,01-05-2020 22:04,2020,1930729727,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAA8,35600.56,16-30
U001,200148860,DOLLA in,05-04-2020 03:21,2020,1930626185,10-03-2020,25-03-2020 00:00,10-03-2020 00:00,NAA8,18781.82,0-15
U001,200744019,TARG llc,16-03-2020 10:19,2020,1930585988,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,61815.35,
U001,200230690,DECA corporation,26-02-2020 06:14,2020,1930670249,19-03-2020,26-03-2020 00:00,16-03-2020 00:00,NAM2,785.85,
U001,200418007,AM co,28-05-2020 22:33,2020,1930809500,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,49347.48,16-30
U001,200772595,SAFEW systems,12-03-2020 02:24,2020,1930593141,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,132131.07,
CA02,140104409,LOB associates,12-04-2020 20:52,2020,2960624283,27-03-2020,06-04-2020 00:00,27-03-2020 00:00,CA10,64901.543,0-15
U001,200762301,C&S WH associates,30-06-2020 06:28,2020,1930775795,11-04-2020,15-06-2020 00:00,11-04-2020 00:00,NAGD,6312.61,16-30
U001,200769623,WAL-MAR foundation,10-04-2020 22:04,2020,1930647612,15-03-2020,30-03-2020 00:00,15-03-2020 00:00,NAH4,3228.13,0-15
U001,200769623,WAL-MAR us,04-04-2020 02:09,2020,1930610337,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAH4,5181.6,0-15
U001,200769623,WAL-MAR corporation,10-05-2020 20:52,2020,1930798644,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAH4,25404.66,0-15
U001,200769623,WAL-MAR in,07-05-2020 17:02,2020,1930783914,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAH4,28584.36,0-15
U001,200148860,DOLLA trust,31-05-2020 05:16,2020,1930809733,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,98712.19,16-30
U001,200769623,WAL-MAR corp,24-05-2020 11:02,2020,1930860751,07-05-2020,22-05-2020 00:00,07-05-2020 00:00,NAH4,40110.28,0-15
U001,200799367,MCL us,19-04-2020 09:36,2020,1930793396,17-04-2020,02-05-2020 00:00,17-04-2020 00:00,NAA8,36480.6,
U001,200769623,WAL-MAR in,16-04-2020 05:16,2020,1930675927,22-03-2020,06-04-2020 00:00,22-03-2020 00:00,NAH4,23176.44,0-15
U001,200772670,ASSOCIAT co,18-05-2020 01:26,2020,1930773283,09-04-2020,24-04-2020 00:00,09-04-2020 00:00,NAU5,4224.3,16-30
U001,200769623,WAL-MAR corp,21-05-2020 03:36,2020,1930853329,03-05-2020,18-05-2020 00:00,03-05-2020 00:00,NAH4,2965.15,0-15
U001,200754278,MBM  associates,24-04-2020 16:48,2020,1930637837,16-03-2020,17-04-2020 00:00,16-03-2020 00:00,NA32,11040.96,0-15
U001,200769623,WAL-MAR us,21-05-2020 12:00,2020,1930846632,01-05-2020,16-05-2020 00:00,01-05-2020 00:00,NAH4,10097.91,0-15
U001,200782669,SYGMA llc,10-05-2020 07:55,2020,1930747486,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAA8,7526.54,16-30
U001,200696090,UNITE in,13-06-2020 01:12,2020,1930764546,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,4391.24,31-45
U001,200769623,WAL-MAR in,06-05-2020 04:48,2020,1930763288,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAH4,4088.45,0-15
U001,200290370,BARGAIN  associates,09-05-2020 22:48,2020,1930723397,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAA8,13431.2,16-30
CA02,140104409,LOB associates,17-04-2020 00:14,2020,2960624073,29-03-2020,09-04-2020 00:00,30-03-2020 00:00,CA10,229694.934,0-15
U001,200780825,SYSCO FO foundation,05-05-2020 19:12,2020,1930611470,11-03-2020,12-04-2020 00:00,11-03-2020 00:00,NA32,15271.63,16-30
CA02,140104409,LOB foundation,08-05-2020 22:48,2020,2960625703,31-03-2020,10-04-2020 00:00,31-03-2020 00:00,CAX2,28.266,16-30
U001,200759082,INGL systems,04-05-2020 13:40,2020,1930796846,16-04-2020,01-05-2020 00:00,16-04-2020 00:00,NAA8,26029.48,0-15
U001,200797452,US  co,29-05-2020 08:24,2020,1930814477,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,16312.09,16-30
U001,200726979,BJ'S  associates,15-05-2020 22:19,2020,1930839798,01-05-2020,16-05-2020 00:00,01-05-2020 00:00,NAA8,178.63,
